key	category	name	offer-2023-12-08	default-2023-12-08	offer-2023-12-09	default-2023-12-09
BTY-X23814600320021	food/tiefkühl/torten-kuchen-desserts	Edna Mikro Quarkbällchen Ø 3 cm tiefgefroren, fertig gebacken 180 Stück à 12 g - 2,16 kg Karton	40.65	40.65	40.65	40.65
BTY-X56691700320021	food/tiefkühl/torten-kuchen-desserts	Edna Mini Waffel mit Hagelzucker tiefgefroren fertig gebacken 120 Stück à 15 g - 1,8 kg Karton	39.76	39.76	39.76	39.76
BTY-X18686100320021	food/tiefkühl/torten-kuchen-desserts	Edna FF-Mini Schnecken Mischbox Ø 7 cm 3-fach sortiert tiefgefroren, fertig gebacken 120 Stück à 40 g - 4,8 kg Karton	124.75	124.75	124.75	124.75
BTY-X22082400320021	food/tiefkühl/torten-kuchen-desserts	Pfalzgraf Zitronen Blechkuchen tiefgefroren fertig gebacken - 1 x 1,4 kg Karton	17.07	17.07	17.07	17.07
BTY-X12221000320021	food/tiefkühl/torten-kuchen-desserts	Pfalzgraf Rhabarber Erdbeer Blechkuchen tiefgefroren fertig gebacken - 1 x 2 kg Karton	20.75	20.75	20.75	20.75
BTY-X55416500320021	food/tiefkühl/torten-kuchen-desserts	Edna Butterkuchen mit Mandeln tiefgefroren, fertig gebacken 2 Stück à 1,25 kg - 2,5 kg Karton	68.45	68.45	68.45	68.45
BTY-X58519700320021	food/tiefkühl/torten-kuchen-desserts	Edna Apfelstrudel tiefgefroren, 24 Stück à 300 g - 7,20 kg Karton	38.55	38.55	38.55	38.55
BTY-X36558400320021	food/tiefkühl/torten-kuchen-desserts	Edna Giga - Marmorkuchen tiefgefroren 2 Stück à 1,5 kg - 3 kg Karton	44.44	44.44	44.44	44.44
BTY-X96430300320021	food/tiefkühl/torten-kuchen-desserts	Edna Mini Mix Snack tiefgefroren, Teigling 80 Stück à 39 g - 3,12 kg Karton	70.52	70.52	70.52	70.52
BTY-X69396000320021	food/tiefkühl/torten-kuchen-desserts	Edna Mini Schoko Sahnewindbeutel Ø 4,3 cm tiefgefroren, fertig gebacken 65 Stück à 18,2 g - 1,18 kg Karton	29.65	29.65	29.65	29.65
BTY-X20752000320021	food/tiefkühl/torten-kuchen-desserts	Pfalzgraf Apfel-Butterstreusel-Blechkuchen, tiefgefroren, geschnitten, 20 Portionen - 2,9 kg Karton	23.14	23.14	23.14	23.14
BTY-X20752000320022	food/tiefkühl/torten-kuchen-desserts	Pfalzgraf Apfel-Butterstreusel-Blechkuchen, tiefgefroren, geschnitten, 20 Portionen - 3 x 2,9 kg Karton	69.43	69.43	69.43	69.43
BTY-X3785200320021	food/tiefkühl/torten-kuchen-desserts	Dinghartinger Kaiserschmarrn mit Rosinen tiefgefroren - 5,00 kg Karton	38.4	38.4	38.4	38.4
BTY-X31700200320021	food/tiefkühl/torten-kuchen-desserts	Edna Tomaten Mozzarella Strudel tiefgefroren, Teigling 45 Stück à 180 g - 8,1 kg Karton	55.31	55.31	55.31	55.31
BTY-X46532300320021	food/tiefkühl/torten-kuchen-desserts	Edna Marzipan Buttercroissant tiefgefroren, Teigling 64 Stück à 100 g - 6,4 kg Karton	79.88	79.88	79.88	79.88
BTY-X57954800320021	food/tiefkühl/torten-kuchen-desserts	Edna Butter Nusszopf tiefgefroren, fertig gebacken 8 Stück à 400 g - 3,2 kg Karton	42.79	42.79	42.79	42.79
BTY-X19371400320021	food/tiefkühl/torten-kuchen-desserts	Edna Mini Spritzringe mit Zimt & Zucker Ø 6 cm tiefgefroren, fertig gebacken 84 Stück à 15 g - 1,26 kg Karton	40.84	40.84	40.84	40.84
BTY-X18691600320021	food/tiefkühl/torten-kuchen-desserts	Edna Gastro Striezel Mischbox 3-fach sortiert tiefgefroren, fertig gebacken 6 Stück à 500 g - 3 kg Karton	38.34	38.34	38.34	38.34
BTY-X58362200320021	food/tiefkühl/torten-kuchen-desserts	Edna Marzipankamm tiefgefroren, Teigling 50 Stück à 170 g - 7 kg Karton	48.31	48.31	48.31	48.31
BTY-X58122300320021	food/tiefkühl/torten-kuchen-desserts	Edna Mini Nuss Schnecke Ø 5 cm tiefgefroren Teigling 90 Stück à 40 g - 3,6 kg Karton	43.47	43.47	43.47	43.47
BTY-X18597600320021	food/tiefkühl/torten-kuchen-desserts	Edna Zitronenkranz Ø 24 cm tiefgefroren, fertig gebacken - 1,2 kg Karton	22.1	22.1	22.1	22.1
BTY-X56724800320021	food/tiefkühl/torten-kuchen-desserts	Edna Sandkuchen Mischkarton tiefgefroren, fertig gebacken 2 Stück à 1 kg - 2 kg Karton	27.27	27.27	27.27	27.27
BTY-X56951200320021	food/tiefkühl/torten-kuchen-desserts	Edna Berliner mit Himbeer-Johannisbeer-Füllung 96 Stück à 70 g, fertig gebacken, verzehrfertig 6,7 kg Karton	67.78	67.78	67.78	67.78
BTY-X538000320021	food/tiefkühl/torten-kuchen-desserts	Pfalzgraf Schoko Blechkuchen tiefgefroren, vorgeschnitten, 24 Stück - 1,4 kg Karton	17.64	17.64	17.64	17.64
BTY-X58616300320021	food/tiefkühl/torten-kuchen-desserts	Edna Low Budget Croissant tiefgefroren, Teigling 100 Stück à 60 g - 6 kg Karton	57.29	57.29	57.29	57.29
BTY-X18604900320021	food/tiefkühl/torten-kuchen-desserts	Edna Himbeer Pudding Tasche tiefgefroren, Teigling 40 Stück à 140 g - 5,6 kg Karton	52.36	52.36	52.36	52.36
BTY-X19136800320021	food/tiefkühl/torten-kuchen-desserts	Oderfrucht Hefeklöße tiefgefroren, 10 Stück à 45 g - 450 g Beutel	1.49	1.49	1.49	1.49
BTY-X57955300320021	food/tiefkühl/torten-kuchen-desserts	Edna Butter Quarkzopf tiefgefroren, fertig gebacken 8 Stück à 400 g - 3,2 kg Karton	42.79	42.79	42.79	42.79
BTY-X58536700320021	food/tiefkühl/torten-kuchen-desserts	Edna Quarkstrudel tiefgefroren, Teigling 24 Stück à 300 g - 7,2 kg Karton	40.37	40.37	40.37	40.37
BTY-X73208200320021	food/tiefkühl/torten-kuchen-desserts	Edna Bridor Mini Buttercroissant tiefgefroren, Teigling 195 Stück à 30 g - 5,85 kg Karton	94.41	94.41	94.41	94.41
BTY-X39827800320021	food/tiefkühl/torten-kuchen-desserts	Edna Baklava mit Walnuss tiefgefroren, fertig gebacken - 2,8 kg Karton	58.18	58.18	58.18	58.18
BTY-X18666400320021	food/tiefkühl/torten-kuchen-desserts	Edna FF-Bio Vital Party Gebäck 3-fach sortiert tiefgefroren, fertig gebacken 75 Stück à 45 g - 3,38 kg Karton	55.84	55.84	55.84	55.84
BTY-X39384100320021	food/tiefkühl/torten-kuchen-desserts	Edna Erdbeer - Sahne - Rolle tiefgefroren 8 Stück à 400 g - 3,2 kg Karton	52.95	52.95	52.95	52.95
BTY-X29267700320021	food/tiefkühl/torten-kuchen-desserts	Edna Glutenfreie Kuchenbox 3-fach sortiert, tiefgefroren, fertig gebacken 24 Stück à 60 g - 1,44 kg Karton	64.99	64.99	64.99	64.99
BTY-X2671400320021	food/tiefkühl/torten-kuchen-desserts	Bindi Torta al limone tiefgefroren - 1 kg Packung	18.82	18.82	18.82	18.82
BTY-X18685600320021	food/tiefkühl/torten-kuchen-desserts	Edna Berliner mit Hagebuttenfüllung Ø 7,5 cm tiefgefroren, fertig gebacken 48 Stück à 65 g - 3,12 kg Karton	35.07	35.07	35.07	35.07
BTY-X58302200320021	food/tiefkühl/torten-kuchen-desserts	Edna Quarktasche tiefgefroren, Teigling 50 Stück à 140 g- 7 kg Karton	50.19	50.19	50.19	50.19
BTY-X14327500320021	food/tiefkühl/torten-kuchen-desserts	Bindi Torta Caprese Schokoladenkuchen nach Capri-Art, individuell portionierbar - 950 g Karton	24.85	24.85	24.85	24.85
BTY-X14334900320021	food/tiefkühl/torten-kuchen-desserts	Bindi Babà Hefegebäck neapolitanischer Art tiefgefroren, 8 Stück à112,5 g, einzeln entnehmbar - 900 g Karton	17.07	17.07	17.07	17.07
BTY-X14961300320021	food/tiefkühl/torten-kuchen-desserts	Bridor Butter Croissant 165 Stück à 40 g, vorgebacken, mit 23 % Butteranteil 6,6 kg Karton	58.26	58.26	58.26	58.26
BTY-X16262800320021	food/tiefkühl/torten-kuchen-desserts	POINT OF FOOD Pizzateig tiefgefroren - 11,50 kg Karton	31.77	31.77	31.77	31.77
BTY-X17007700320021	food/tiefkühl/torten-kuchen-desserts	Almondy Milka chocolate & almond cake tiefgefroren fertig gebacken - 1 x 980 g Schachtel	18.18	18.18	18.18	18.18
BTY-X18036600320021	food/tiefkühl/torten-kuchen-desserts	Schmid's No.1 Strudelteig tiefgefroren roh auf Backpapier aufgerollt - 1 kg Packung	8.55	8.55	8.55	8.55
BTY-X18036600320022	food/tiefkühl/torten-kuchen-desserts	Schmid's No.1 Strudelteig tiefgefroren roh auf Backpapier aufgerollt - 5 x 1 kg Packungen	42.75	42.75	42.75	42.75
BTY-X18638400320021	food/tiefkühl/torten-kuchen-desserts	Erlenbacher Herrentorte mit Rum servierfertig, alkoholhaltig tiefgefroren Ø 28 cm - 2,2 kg Karton	37.27	37.27	37.27	37.27
BTY-X19361800320021	food/tiefkühl/torten-kuchen-desserts	Erlenbacher Erdbeer-Buttermilch-Torte 2,25 kg Faltschachtel	29.52	29.52	29.52	29.52
BTY-X19996600320021	food/tiefkühl/torten-kuchen-desserts	Caterline Erdbeertropfenknödel tiefgefroren - 1,5 kg Packung	26.95	26.95	26.95	26.95
BTY-X19996600320022	food/tiefkühl/torten-kuchen-desserts	Caterline Erdbeertropfenknödel tiefgefroren - 4 x 1,5 kg Schachtel	107.81	107.81	107.81	107.81
BTY-X31417600320021	food/tiefkühl/torten-kuchen-desserts	Bindi Mousse Cioccolato tiefgefroren - 1,40 kg Karton	19.65	19.65	19.65	19.65
BTY-X31418100320021	food/tiefkühl/torten-kuchen-desserts	Bindi Chocolate Triology tiefgefroren - 1,20 kg Karton	23.49	23.49	23.49	23.49
BTY-X31458100320021	food/tiefkühl/torten-kuchen-desserts	Bindi Cheesecake Brulée tiefgefroren - 1,40 kg Karton	24.17	24.17	24.17	24.17
BTY-X32411600320021	food/tiefkühl/torten-kuchen-desserts	Bindi Torta Lampioni e Passion Fruit tiefgefroren - 1,40 kg Karton	23.32	23.32	23.32	23.32
BTY-X32823000320021	food/tiefkühl/torten-kuchen-desserts	Caterline Marillen-Tropfenknödel Quarkknödel mit Aprikosenfüllung tiefgefroren - 1,5 kg Packung	23.42	23.42	23.42	23.42
BTY-X32823000320022	food/tiefkühl/torten-kuchen-desserts	Caterline Marillen-Tropfenknödel Quarkknödel mit Aprikosenfüllung tiefgefroren - 4 x 1,5 kg Schachtel	93.69	93.69	93.69	93.69
BTY-X32831800320021	food/tiefkühl/torten-kuchen-desserts	CARTE D'OR Kaiserschmarrn tiefgefroren, regenerierfertig, verzehrfertig, geschnitten, mit Rosinen 2,5 kg Beutel	25.05	25.05	25.05	25.05
BTY-X32831800320022	food/tiefkühl/torten-kuchen-desserts	CARTE D'OR Kaiserschmarrn tiefgefroren, regenerierfertig, verzehrfertig, geschnitten, mit Rosinen 2 x 2,5 kg Beutel	50.1	50.1	50.1	50.1
BTY-X33202800320021	food/tiefkühl/torten-kuchen-desserts	Edna Pudding Brezel tiefgefroren, fertig gebacken 35 Stück à 140 g - 4,9 kg Karton	79.45	79.45	79.45	79.45
BTY-X33366100320021	food/tiefkühl/torten-kuchen-desserts	Lawa Quarkkäulchen mit Rosinen tiefgefroren 50 Stück à 85 g - 1 x 4,25 kg Karton	23.1	23.1	23.1	23.1
BTY-X36471400320021	food/tiefkühl/torten-kuchen-desserts	Edna Butter-Schokobrötchen Bake - up tiefgefroren roh 135 Stück à 75 g - 10,12 kg Beutel	107.3	107.3	107.3	107.3
BTY-X36496700320021	food/tiefkühl/torten-kuchen-desserts	Edna Butter - Marmorcroissant tiefgefroren 50 Stück à 115 g - 5,75 kg Beutel	80.21	80.21	80.21	80.21
BTY-X3785100320021	food/tiefkühl/torten-kuchen-desserts	Edna Winterbällchen Ø 4 cm, fertig gebacken, tiefgefroren 150 Stück à 15 g - 2,25 kg Karton	54.35	54.35	54.35	54.35
BTY-X38866600320021	food/tiefkühl/torten-kuchen-desserts	Pan Grünkohl - Quinoa - Strudel tiefgefroren gebacken - 7 kg Karton	67.57	67.57	67.57	67.57
BTY-X57810500320021	food/tiefkühl/torten-kuchen-desserts	Edna Almondy Ø 27 cm Mischkarton 3-fach sortiert tiefgefroren, fertig gebacken 3 Stück à 960 g - 2,88 kg Karton	99.65	99.65	99.65	99.65
BTY-X57970700320021	food/tiefkühl/torten-kuchen-desserts	Edna Mandelhörnchen tiefgefroren, fertig gebacken 27 Stück à 80 g - 2,16 kg Karton	74.11	74.11	74.11	74.11
BTY-X58302300320021	food/tiefkühl/torten-kuchen-desserts	Edna Spiegelei - Hefeschlecker tiefgefroren, Teigling 40 Stück à 140 g - 5,6 kg Karton	39.61	39.61	39.61	39.61
BTY-X58425700320021	food/tiefkühl/torten-kuchen-desserts	Edna Feingebäck Osterhase tiefgefroren, 40 Stück à 45 g - 1,8 kg Karton	23.96	23.96	23.96	23.96
BTY-X58922800320021	food/tiefkühl/torten-kuchen-desserts	Edna Schwarzwälder Kirsch Schnitte 4 Stück à 1,5 kg, fertig gebacken, verzehrfertig, vorgeschnitten, alhoholhaltig 6 kg Karton	90.89	90.89	90.89	90.89
BTY-X6600320021	food/tiefkühl/torten-kuchen-desserts	Dr. Oetker Professional Eierpfannkuchen tiefgefroren, ungefüllt & ungesüßt, 50 Stück à 70 g 3,5 kg Karton	47.33	47.33	47.33	47.33
BTY-X7700320021	food/tiefkühl/torten-kuchen-desserts	Dr. Oetker Professional Kaiserschmarn tiefgefroren, mit Rosinen - 2,5 kg Beutel	35.79	35.79	35.79	35.79
BTY-X7700320022	food/tiefkühl/torten-kuchen-desserts	Dr. Oetker Professional Kaiserschmarn tiefgefroren, mit Rosinen - 2 x 2,5 kg Beutel	71.58	71.58	71.58	71.58
BTY-X97878800320021	food/tiefkühl/torten-kuchen-desserts	Bindi Frutti die Bosco Waldfrucht-Sorbet, tiefgefroren, 8 Stück à 96 g, einzeln entnehmbar - 1,3 kg Packung	21.88	21.88	21.88	21.88
BTY-X33769900320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Zwiebelringe paniert tiefgefroren - 1 kg Beutel	4.16	4.16	4.16	4.16
BTY-X32809600320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef MSC Alaska Seelachs Portionsfilet, paniert, tiefgefroren 7 Stück à 160 g - 1,12 kg Beutel	9.3	9.3	9.3	9.3
BTY-X32971300320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Mozzarella Sticks tiefgefroren - 1 x 1 kg Beutel	11.76	11.76	11.76	11.76
BTY-X29396800320021	food/tiefkühl/fertiggerichte-fingerfood	aro Back Camembert tiefgefroren,vorgebacken, paniert, 4 Stück à 75 g 300 g Packung	2.66	2.66	2.66	2.66
BTY-X32971100320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Chili Cheese Nuggets tiefgefroren - 1 x 1 kg Beutel	9.19	9.19	9.19	9.19
BTY-X38585600320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Guacamole tiefgefroren 500 g	6.09	6.09	6.09	6.09
BTY-X774400320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Edamame tiefgefroren - 1 kg Packung	4.8	4.8	4.8	4.8
BTY-X896900320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Garnele im Kartoffelmantel tiefgefroren - 1 kg Packung	18.18	18.18	18.18	18.18
BTY-X896600320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Torpedo Garnele tiefgefroren - 1 kg Packung	18.18	18.18	18.18	18.18
BTY-X780200320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Mini Vegetable Spring Rolls tiefgefroren - 1 kg Packung	4.91	4.91	4.91	4.91
BTY-X776100320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Mini Yakitori Sticks tiefgefroren, 60 Stück à 15 g - 900 g Packung	17.11	16.79	17.11	16.79
BTY-X896100320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Butterfly Garnele tiefgefroren - 1 kg Packung	18.18	18.18	18.18	18.18
BTY-X81493700320021	food/tiefkühl/fertiggerichte-fingerfood	Bürger Hochzeitssuppe tiefgefroren - 1 x 1 kg Beutel	9.19	9.19	9.19	9.19
BTY-X4833300320021	food/tiefkühl/fertiggerichte-fingerfood	E. Geiger Zanderknusperli im Bierteig tiefgefroren - 1 kg Beutel	16.36	16.36	16.36	16.36
BTY-X31512900320021	food/tiefkühl/fertiggerichte-fingerfood	E. Geiger Fischknusperli tiefgefroren - 1 x 1 kg Beutel	12.29	12.29	12.29	12.29
BTY-X16574200320021	food/tiefkühl/fertiggerichte-fingerfood	Bindi Pizzaboden tiefgefroren Ø 30 cm, 5 Stück à 200 g - 1 kg Karton	9.62	9.62	9.62	9.62
BTY-X40549800320021	food/tiefkühl/fertiggerichte-fingerfood	ZeaStar Vegan Thunfisch Sashimi, tiefgefroren - 310 g Packung	11.06	11.06	11.06	11.06
BTY-X44547400320021	food/tiefkühl/fertiggerichte-fingerfood	ZeaStar Vegan Garnelen, tiefgefroren - 1 kg Beutel	20.32	20.32	20.32	20.32
BTY-X20213000320021	food/tiefkühl/fertiggerichte-fingerfood	Frosta MSC Fischstäbchen tiefgefroren, paniert in Combi Dämpfer Panade, Alaska-Seelachsfilet 1,8 kg Beutel	18.18	18.18	18.18	18.18
BTY-X17747700320021	food/tiefkühl/fertiggerichte-fingerfood	Vici Muslitos tiefgefroren, vorgebacken, panierte Krebsscheren aus Surimi im Backteig - 1 kg Faltschachtel	5.13	5.13	5.13	5.13
BTY-X40550000320021	food/tiefkühl/fertiggerichte-fingerfood	ZeaStar Vegan Crispy Lemon Shrimpz, tiefgefroren - 1 kg Beutel	30.93	30.93	30.93	30.93
BTY-X20784400320021	food/tiefkühl/fertiggerichte-fingerfood	Frosta MSC Paella Olé, Reispfanne nach Spanischer Art, tiefgefroren - 1,5 kg Beutel	11.76	11.76	11.76	11.76
BTY-X38585500320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Avocado Pulp tiefgefroren 1 kg	8.01	8.01	8.01	8.01
BTY-X83701400320021	food/tiefkühl/fertiggerichte-fingerfood	Schmid's No.1 Eier-Nudelteig tiefgefroren roh - 1 x 1 kg Packung	6.41	6.41	6.41	6.41
BTY-X39358000320021	food/tiefkühl/fertiggerichte-fingerfood	Dr. Oetker Professional Pizza Perfettissima Tonno, tiefgefroren, 6 Stück à  410 g - 2,46 kg Karton	26.74	26.74	26.74	26.74
BTY-X12664500320021	food/tiefkühl/fertiggerichte-fingerfood	Bürger Grießklösschen tiefgefroren - 1 x 1 kg Beutel	7.27	7.27	7.27	7.27
BTY-X11646100320021	food/tiefkühl/fertiggerichte-fingerfood	McCain Premium Beer Battered Onion Rings thick cut tiefgefroren - 1 x 1 kg Beutel	9.8	9.8	9.8	9.8
BTY-X36684100320021	food/tiefkühl/fertiggerichte-fingerfood	McCain Breaded Mozzarella-Sticks tiefgefroren vorgebacken 33 - 35 Stück - 1 kg Beutel	12.89	12.89	12.89	12.89
BTY-X29698200320021	food/tiefkühl/fertiggerichte-fingerfood	Sea Side MSC Schlemmerfilet Bordelaise tiefgefroren - 1 x 400 g Schachtel	3.2	3.2	3.2	3.2
BTY-X2617900320021	food/tiefkühl/fertiggerichte-fingerfood	CHINA GOLD Mini Loempia Frühlingsrollen mit Gemüse und Sauce vorgebacken tiefgefroren, 10 Stück à 23 g - 230 g Packung	2.13	2.02	2.13	2.02
BTY-X2617900320022	food/tiefkühl/fertiggerichte-fingerfood	CHINA GOLD Mini Loempia Frühlingsrollen mit Gemüse und Sauce vorgebacken tiefgefroren, 10 Stück à 23 g - 12 x 230 g Karton	24.27	24.27	24.27	24.27
BTY-X780000320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Mini Chicken Spring Rolls tiefgefroren - 1 kg Packung	7.8	7.8	7.8	7.8
BTY-X25149600320021	food/tiefkühl/fertiggerichte-fingerfood	H & C WORLD OF SEAFOOD Fischfrikadelle tiefgefroren - 1,5 kg Beutel	5.87	5.87	5.87	5.87
BTY-X33434800320021	food/tiefkühl/fertiggerichte-fingerfood	Gusto Palatino Flammkuchen Rustique Weichkäse, Peperoni & Tomaten tiefgefroren vorgebacken 10 Stück à 360 g - 1 x 3,6 kg Karton	27.27	27.27	27.27	27.27
BTY-X44271100320021	food/tiefkühl/fertiggerichte-fingerfood	Moy park Mini Frühlingsrollen Gemüse tiefgefroren 50 Stück à 20 g - 1 kg Beutel	9.94	9.94	9.94	9.94
BTY-X38652300320021	food/tiefkühl/fertiggerichte-fingerfood	Salud Avocado Fries Chili, tiefgefroren - 1 kg Stück	9.62	9.62	9.62	9.62
BTY-X40550200320021	food/tiefkühl/fertiggerichte-fingerfood	ZeaStar Vegan Kalamariz, tiefgefroren - 1 kg Packung	32.12	32.12	32.12	32.12
BTY-X47897300320021	food/tiefkühl/fertiggerichte-fingerfood	Günther Markklösschen Classic aus Weizenmehl 2 Packungen à 500 g - 1 kg Packung	9.62	9.62	9.62	9.62
BTY-X41702500320021	food/tiefkühl/fertiggerichte-fingerfood	Vantastic Foods Fish Fingers, vegan, tiefgefroren - 450 g Packung	3.41	3.41	3.41	3.41
BTY-X896500320021	food/tiefkühl/fertiggerichte-fingerfood	METRO Chef Filo Pastry Garnele tiefgefroren - 960 g Packung	18.18	18.18	18.18	18.18
BTY-X40549900320021	food/tiefkühl/fertiggerichte-fingerfood	ZeaStar Vegan Lachs Sashimi, tiefgefroren - 310 g Packung	11.06	11.06	11.06	11.06
BTY-X38555100320021	food/tiefkühl/fertiggerichte-fingerfood	Anduronda Garnelen-Spieße Vannamei tiefgefroren 41/50, 10 Spieße - 1 kg Beutel	14.97	14.97	14.97	14.97
BTY-X9759700320021	food/tiefkühl/fertiggerichte-fingerfood	Ordinary Seafood Ordinary Smoky Salmon tiefgefroren - 1 kg Packung	33.31	33.31	33.31	33.31
BTY-X35299600320021	food/tiefkühl/fertiggerichte-fingerfood	Di Marco Pinsa Romana Classica, tiefgefroren, 16 Stück à ca, 230 g - 3,68 kg Karton	39.58	39.58	39.58	39.58
BTY-X34398300320021	food/tiefkühl/fertiggerichte-fingerfood	Gusto Palatino Flammkuchenboden oval tiefgefroren, 4 x 25 Stück à 120 g, vorgebacken, aus Weizenmehl, ca. 28 x 38 cm 12 kg Karton	64.19	64.19	64.19	64.19
BTY-X48820900320021	food/tiefkühl/fertiggerichte-fingerfood	Bürger Markklösschen tiefgefroren - 1 x 1 kg Beutel	7.8	7.8	7.8	7.8
BTY-X20821700320021	food/tiefkühl/fertiggerichte-fingerfood	Karl Kemper Vegeta Falafelbällchen 100 Stück à 15 g - 1,5 kg Packung	20.03	20.03	20.03	20.03
BTY-X9786500320021	food/tiefkühl/fertiggerichte-fingerfood	Ordinary Seafood Ordinary Tuna tiefgefroren - 1 kg Packung	30.93	30.93	30.93	30.93
BTY-X25292300320021	food/tiefkühl/fertiggerichte-fingerfood	SALOMON FoodWorld Beer Battered Onion Rings Thick Cut tiefgefroren, vorgebacken - 1 kg Beutel	7.48	7.48	7.48	7.48
BTY-X41551700320021	food/tiefkühl/fertiggerichte-fingerfood	Frostkrone Chili Cheese Nuggets tiefgefroren, vegetarisch, ca. 10 Portionen, vorgebacken, cremiger Schmelzkäse mit Chilistücken im Teigmantel 1 kg Packung	9.19	9.19	9.19	9.19
BTY-X25292700320021	food/tiefkühl/fertiggerichte-fingerfood	SALOMON FoodWorld Breaded Mozzarella Sticks tiefgefroren, ca. 33 - 38 Stück ,vorgebacken,vegetarisch, Mozzarella Stangen in würziger Knusperpanade 1 kg Beutel	11.76	11.76	11.76	11.76
BTY-X14648800320021	food/tiefkühl/fertiggerichte-fingerfood	Seafood Norwegischer Räucherlachs tiefgefroren, geräuchert, vorgeschnitten - 1 kg Packung	27.27	27.27	27.27	27.27
BTY-X25294600320021	food/tiefkühl/fertiggerichte-fingerfood	SALOMON FoodWorld Mozzarella Sticks Primo tiefgefroren - 1,00 kg Beutel	14.54	14.54	14.54	14.54
BTY-X25292500320021	food/tiefkühl/fertiggerichte-fingerfood	SALOMON FoodWorld Beer Battered Onion Rings Thin Cut tiefgefroren, vorgebacken - 1 kg Beutel	7.48	7.48	7.48	7.48
BTY-X134300320021	food/tiefkühl/fertiggerichte-fingerfood	SALOMON FoodWorld Sunny Veggie Burger tiefgefroren, 10 Stück à 130 g - 1,3 kg Beutel	11.97	11.97	11.97	11.97
BTY-X2974800320021	food/tiefkühl/fertiggerichte-fingerfood	Schne frost Kartoffelklöße tiefgefroren - 2,5 kg Beutel	8.55	8.55	8.55	8.55
BTY-X2974800320022	food/tiefkühl/fertiggerichte-fingerfood	Schne frost Kartoffelklöße tiefgefroren - 4 x 2,5 kg Beutel	34.2	34.2	34.2	34.2
BTY-X12678100320021	food/tiefkühl/fertiggerichte-fingerfood	SALOMON FoodWorld Guacamole Classic Extreme Supreme tiefgefroren - 500 g Packung	7.27	7.27	7.27	7.27
